Karcher reference,Store_Type,Solution_Type,Store_Size_SQFT,Productivity_SQ_F_PerHour,Cost_Per_Hour_Labour_Only,Address 1,Address 2,Town ,Postcode,location,latitude,longitude,Total_Cleaning_Hours,Cleaning_cost_per_store,Demand,Priority_Level,Resource_Type,Estimated_Service_Time_Hours
1832254427,Convenience Store ,Mobile Solution,2273,1400,£13.77,High Street,Longstanton,Cambridge,CB24 3BT,CB24 3BT,52.2848054,0.0437022,2.142857143,£29.51,9,Medium,Mobile,2.885928571428572
1832221541,Convenience Store ,Mobile Solution,7653,1400,£13.77,12 High Street,Wilingham,Cambridge,CB24 5ES,CB24 5ES,52.312508,0.0562152,2.142857143,£29.51,3,High,Fixed,7.113071429
1832187399,Convenience Store ,Mobile Solution,2096,1400,£13.77,273 High Street,Cottenham,Cambridge,CB24 8QP,CB24 8QP,52.2868468,0.12617,2.142857143,£29.51,3,Low,Mobile,2.7468571428571433
1832214910,Convenience Store ,Mobile Solution,9002,1400,£13.77,Station Road,Histon,Cambridge,CB24 9LQ,CB24 9LQ,52.2499059,0.1072044,2.142857143,£29.51,2,High,Fixed,8.173
1832260097,Convenience Store ,Mobile Solution,5247,1400,£13.77,Ness Road,Burwell,Cambridge,CB25 0AA,CB25 0AA,52.2781571,0.3293794,2.142857143,£29.51,3,Low,Mobile+Robots,5.222642857142858
1832254377,Convenience Store ,Mobile Solution,6314,1400,£13.77,5 North Street,Burwell,Cambridge,CB25 0BA,CB25 0BA,52.2824714,0.3249138,2.142857143,£29.51,3,High,Mobile+Robots,6.061
1832187392,Convenience Store ,Mobile Solution,4354,1400,£13.77,Unit 1 The Marque,Hills Road,Cambridge,CB2 8RJ,CB2 8RJ,52.1881342,0.1370236,2.142857143,£29.51,5,Medium,Mobile+Robots,4.521
1832260095,Convenience Store ,Mobile Solution,1270,1400,£13.77,120 Girton Road,,Cambridge,CB3 0LW,CB3 0LW,52.2332175,0.0864088,2.142857143,£29.51,5,Medium,Mobile,2.097857142857143
1832214956,Convenience Store ,Mobile Solution,2186,1400,£13.77,Grantchester Street,,Cambridge,CB3 9HY,CB3 9HY,52.1957952,0.1105554,2.142857143,£29.51,2,Low,Mobile,2.8175714285714286
1832214876,Convenience Store ,Mobile Solution,7305,1400,£13.77,179-185 Chesterton Road,,Cambridge,CB4 1AF,CB4 1AF,52.2148866,0.1270216,2.142857143,£29.51,6,High,Fixed,6.839642857142858
1832192959,Convenience Store ,Mobile Solution,3398,1400,£13.77,414 Milton Road,,Cambridge,CB4 1SU,CB4 1SU,52.2263717,0.1442777,2.142857143,£29.51,5,Medium,Mobile+Robots,3.769857142857143
1832186131,Convenience Store ,Mobile Solution,7995,1400,£13.77,Milton Road,,Cambridge,CB4 1UY,CB4 1UY,52.2150131,0.1249928,2.142857143,£29.51,6,Low,Fixed,7.381785714285715
1832191561,Convenience Store ,Mobile Solution,8299,1400,£13.77,129 Milton Road,,Cambridge,CB4 1XE,CB4 1XE,52.2204717,0.1334375,2.142857143,£29.51,1,Low,Fixed,7.620642857142857
1832215018,Convenience Store ,Mobile Solution,5182,1400,£13.77,Histon Road,,Cambridge,CB4 3HL,CB4 3HL,52.2207564,0.1115927,2.142857143,£29.51,5,Medium,Mobile+Robots,5.171571428571429
1832260135,Convenience Store ,Mobile Solution,3230,1400,£13.77,Main Street,Littleport,Ely,CB6 1PJ,CB6 1PJ,52.4567333,0.3063487,2.142857143,£29.51,9,Medium,Mobile+Robots,3.637857142857143
1832203198,Convenience Store ,Mobile Solution,7511,1400,£13.77,43 High Street,Soham,Ely,CB7 5HA,CB7 5HA,52.3324316,0.3381436,2.142857143,£29.51,2,Low,Fixed,7.001500000000001
1832196815,Convenience Store ,Mobile Solution,1128,1400,£13.77,58-62 Carter Street,Fordham,Ely,CB7 5JT,CB7 5JT,52.3113591,0.3855516,2.142857143,£29.51,1,High,Mobile,1.9862857142857144
1832229569,Convenience Store ,Mobile Solution,4672,1400,£13.77,55 Carter Street,Fordham,Ely,CB7 5NG,CB7 5NG,52.3117899,0.3878195,2.142857143,£29.51,9,High,Mobile+Robots,4.770857142857143
1832229558,Convenience Store ,Mobile Solution,5765,1400,£13.77,2 West Street,Isleham,Ely,CB7 5SB,CB7 5SB,52.3412969,0.4071438,2.142857143,£29.51,9,High,Mobile+Robots,5.629642857142858
1832203158,Convenience Store ,Mobile Solution,4970,1400,£13.77,2-5 Elizabeth Parade,,Newmarket,CB8 0BP,CB8 0BP,52.2542093,0.3906317,2.142857143,£29.51,9,Low,Mobile+Robots,5.005
1832214882,Convenience Store ,Mobile Solution,8545,1400,£13.77,Church Road,Saughall,Chester,CH1 6EP,CH1 6EP,53.2252953,-2.9565274,2.142857143,£29.51,6,Medium,Fixed,7.813928571428572
1832191491,Convenience Store ,Mobile Solution,6552,1400,£13.77,99A Kingsway,Newton,Chester,CH2 2LJ,CH2 2LJ,53.2081132,-2.8702161,2.142857143,£29.51,8,Low,Mobile+Robots,6.248
1832260163,Convenience Store ,Mobile Solution,1627,1400,£13.77,142 Christleton Road,,Chester,CH3 5TD,CH3 5TD,53.1894701,-2.8639719,2.142857143,£29.51,1,Medium,Mobile,2.3783571428571433
1832214880,Convenience Store ,Mobile Solution,7589,1400,£13.77,63 High Street,Tarvin,Chester,CH3 8EF,CH3 8EF,53.1980304,-2.7677245,2.142857143,£29.51,4,High,Fixed,7.062785714285715
1832225911,Convenience Store ,Mobile Solution,3044,1400,£13.77,8 Tranmere Court,Church Road,Birkenhead,CH42 5LE,CH42 5LE,53.3807016,-3.0244717,2.142857143,£29.51,1,High,Mobile+Robots,3.491714285714286
1832214988,Convenience Store ,Mobile Solution,3341,1400,£13.77,83-85 Wallasey Village,,Wallasey,CH45 3LF,CH45 3LF,53.4244663,-3.065884,2.142857143,£29.51,8,Medium,Mobile+Robots,3.725071428571429
1832228142,Convenience Store ,Mobile Solution,6884,1400,£13.77,9 The Row,Market Street,Wirral,CH47 3BB,CH47 3BB,53.3929383,-3.176363,2.142857143,£29.51,1,Medium,Mobile+Robots,6.508857142857144
1832273799,Convenience Store ,Mobile Solution,9185,1400,£13.77,Hoylake,,Wirral,CH47 3BE,CH47 3BE,53.394836,-3.1744302,2.142857143,£29.51,3,Low,Fixed,8.316785714285714
1832192339,Convenience Store ,Mobile Solution,1249,1400,£13.77,Handbridge Service Station,Queen’s Park Road,Chester,CH4 7JF,CH4 7JF,53.1831997,-2.8878634,2.142857143,£29.51,4,High,Mobile,2.081357142857143
1832192107,Convenience Store ,Mobile Solution,3925,1400,£13.77,41-45 Five Ashes Road,,Chester,CH4 7QS,CH4 7QS,53.1717649,-2.904652,2.142857143,£29.51,8,Low,Mobile+Robots,4.183928571428572
1832214992,Convenience Store ,Mobile Solution,6043,1400,£13.77,Frankby Road,West Kirby,Wirral,CH48 9UU,CH48 9UU,53.3720265,-3.1507908,2.142857143,£29.51,6,Low,Mobile+Robots,5.848071428571429
1832254437,Convenience Store ,Mobile Solution,1974,1400,£13.77,128-134 Greasby Road,Greasby,Wirral,CH49 3NQ,CH49 3NQ,53.3770239,-3.1205898,2.142857143,£29.51,7,Low,Mobile,2.6510000000000002
1832215016,Convenience Store ,Mobile Solution,8192,1400,£13.77,194 Saughall Massie Road,Upton,Wirral,CH49 4LD,CH49 4LD,53.3882514,-3.1138925,2.142857143,£29.51,8,High,Fixed,7.536571428571429
1832200143,Convenience Store ,Mobile Solution,3672,1400,£13.77,90-94 Hoole Road,Woodchurch,Wirral,CH49 8EG,CH49 8EG,53.3761057,-3.0847296,2.142857143,£29.51,2,Low,Mobile+Robots,3.9851428571428573
1832290258,Convenience Store ,Mobile Solution,8279,1400,£13.77,415 Pensby Road,Heswall,Wirral,CH61 9PF,CH61 9PF,53.3478475,-3.0951135,2.142857143,£29.51,8,Low,Fixed,7.604928571428571
1832186142,Convenience Store ,Mobile Solution,8531,1400,£13.77,112-116 Allport Road,Bromborough,Wirral,CH62 6AQ,CH62 6AQ,53.322841,-2.9825039,2.142857143,£29.51,3,Low,Fixed,7.8029285714285725
1832211424,Convenience Store ,Mobile Solution,9662,1400,£13.77,10 Cross Lane,Bebington,Wirral,CH63 3AL,CH63 3AL,53.3454133,-3.0114731,2.142857143,£29.51,7,Low,Fixed,8.691571428571429
1832226564,Convenience Store ,Mobile Solution,2987,1400,£13.77,120 Teehey Lane,,Wirral,CH63 8QT,CH63 8QT,53.355174,-3.0242799,2.142857143,£29.51,3,Low,Mobile,3.446928571428572
1832225767,Convenience Store ,Mobile Solution,1090,1400,£13.77,14 Overpool Road,,Ellesmere Port,CH66 1JN,CH66 1JN,53.2853906,-2.9242691,2.142857143,£29.51,7,Low,Mobile,1.9564285714285714
1832203090,Convenience Store ,Mobile Solution,9721,1400,£13.77,1-1a Hope Farm Precinct,Great Sutton,Ellesmere Port,CH66 2RG,CH66 2RG,53.2658535,-2.9224082,2.142857143,£29.51,2,High,Fixed,8.737928571428572
1832221512,Convenience Store ,Mobile Solution,5059,1400,£13.77,New Street,,Chelmsford,CM1 1PP,CM1 1PP,51.7395071,0.4737222,2.142857143,£29.51,6,Low,Mobile+Robots,5.074928571428572
1832211518,Convenience Store ,Mobile Solution,3773,1400,£13.77,123 Stock Road,,Billericay,CM12 0RP,CM12 0RP,51.6381916,0.4278527,2.142857143,£29.51,3,Medium,Mobile+Robots,4.0645
1832260093,Convenience Store ,Mobile Solution,9383,1400,£13.77,201-207 Rayleigh Road,Hutton,Brentwood,CM13 1LZ,CM13 1LZ,51.6329588,0.3509101,2.142857143,£29.51,3,Low,Fixed,8.472357142857144
1832214878,Convenience Store ,Mobile Solution,8409,1400,£13.77,38-40 Long Braddocks,Writtle,Chelmsford,CM1 3JP,CM1 3JP,51.7280677,0.4206021,2.142857143,£29.51,9,Low,Fixed,7.707071429
1832229607,Convenience Store ,Mobile Solution,5440,1400,£13.77,208-212 Hutton Road,Shenfield,Brentwood,CM15 8NR,CM15 8NR,51.6307951,0.3286314,2.142857143,£29.51,7,High,Mobile+Robots,5.374285714285715
1832229554,Convenience Store ,Mobile Solution,8347,1400,£13.77,6-8a Harewood Road,Pilgrims Hatch,Brentwood,CM15 9PD,CM15 9PD,51.6352519,0.2922826,2.142857143,£29.51,5,High,Fixed,7.6583571428571435
1832232607,Convenience Store ,Mobile Solution,2008,1400,£13.77,21 High Street,,Harlow,CM17 0DN,CM17 0DN,51.7836262,0.1337852,2.142857143,£29.51,7,Medium,Mobile,2.677714285714286
1832214906,Convenience Store ,Mobile Solution,4783,1400,£13.77,1-3 Tumbler Road,,Harlow,CM18 6JA,CM18 6JA,51.7608111,0.1214063,2.142857143,£29.51,9,Medium,Mobile+Robots,4.858071429
1832225899,Convenience Store ,Mobile Solution,7646,1400,£13.77,1 Long House,Bush Fair,Harlow,CM18 6NR,CM18 6NR,51.7572913,0.1126196,2.142857143,£29.51,1,High,Fixed,7.107571428571429
1832260113,Convenience Store ,Mobile Solution,5298,1400,£13.77,1-2 Maunds Road,Maunds Hatch,Harlow,CM18 7RG,CM18 7RG,51.7481447,0.0986325,2.142857143,£29.51,7,High,Mobile+Robots,5.262714285714286
1832215869,Convenience Store ,Mobile Solution,5668,1400,£13.77,5-7 Colt Hatch,Off Hobtoe Road,Harlow,CM20 1SX,CM20 1SX,51.7746289,0.0798427,2.142857143,£29.51,6,Low,Mobile+Robots,5.553428571428572
1832233492,Convenience Store ,Mobile Solution,5287,1400,£13.77,The Heath,,Bishop's Stortford,CM22 7EB,CM22 7EB,51.8129772,0.2092943,2.142857143,£29.51,9,High,Mobile+Robots,5.254071428571429
1832232597,Convenience Store ,Mobile Solution,3052,1400,£13.77,9C The Vineyards,Great Baddow,Chelmsford,CM2 7QS,CM2 7QS,51.7176399,0.5011228,2.142857143,£29.51,1,Medium,Mobile+Robots,3.4980000000000007
1832218662,Convenience Store ,Mobile Solution,7009,1400,£13.77,1 Abercorn House,"Butterfield Road, Boreham",Chelmsford,CM3 3BT,CM3 3BT,51.758451,0.5401288,2.142857143,£29.51,4,Low,Fixed,6.607071428571429
1832208432,Convenience Store ,Mobile Solution,2716,1400,£13.77,Boreham Village Store,"Main Road, Boreham",Chelmsford,CM3 3JQ,CM3 3JQ,51.7627975,0.5391699,2.142857143,£29.51,9,Medium,Mobile,3.234
1832200129,Convenience Store ,Mobile Solution,1310,1400,£13.77,1-3 Baron Road,,Chelmsford,CM3 5XG,CM3 5XG,51.7312489,0.3584221,2.142857143,£29.51,4,Low,Mobile,2.1292857142857144
1832254403,Convenience Store ,Mobile Solution,5538,1400,£13.77,Webb Road,Oakwood Park,Dunmow,CM6 3FY,CM6 3FY,51.8612213,0.4174058,2.142857143,£29.51,3,High,Mobile+Robots,5.4512857142857145
1832233500,Convenience Store ,Mobile Solution,2260,1400,£13.77,"St. Johns Terrace, Brook Street",Great Bardfield,Braintree,CM7 4RQ,CM7 4RQ,51.9482047,0.4385411,2.142857143,£29.51,9,Medium,Mobile,2.875714285714286
1832215839,Convenience Store ,Mobile Solution,4932,1400,£13.77,A120 Braintree Bypass,,Braintree,CM77 8GG,CM77 8GG,51.869319,0.5818804,2.142857143,£29.51,2,Low,Mobile+Robots,4.975142857142858
1832187452,Convenience Store ,Mobile Solution,1584,1400,£13.77,London Road,,Witham,CM8 1ED,CM8 1ED,51.7854576,0.6192237,2.142857143,£29.51,4,Low,Mobile,2.344571428571429
1832203209,Convenience Store ,Mobile Solution,8616,1400,£13.77,Canhams Road,,Sudbury,CO10 0ER,CO10 0ER,52.0291718,0.7549278,2.142857143,£29.51,6,High,Fixed,7.869714285714286
1832193590,Convenience Store ,Mobile Solution,9551,1400,£13.77,Market Hill,Clare,Sudbury,CO10 8NY,CO10 8NY,52.0782592,0.5804691,2.142857143,£29.51,2,High,Fixed,8.604357142857143
1832260131,Convenience Store ,Mobile Solution,3866,1400,£13.77,80a High Street,Lavenham,Sudbury,CO10 9PT,CO10 9PT,52.1094293,0.795367,2.142857143,£29.51,8,High,Mobile+Robots,4.137571428571429
1832215899,Convenience Store ,Mobile Solution,6898,1400,£13.77,The Maltings,Haven Road,Colchester,CO2 8JB,CO2 8JB,51.8818297,0.926526,2.142857143,£29.51,8,Medium,Mobile+Robots,6.519857142857143
1832232599,Convenience Store ,Mobile Solution,3011,1400,£13.77,246 Shrub End Road,Shrub End,Colchester,CO3 4SA,CO3 4SA,51.8730755,0.862548,2.142857143,£29.51,1,Low,Mobile+Robots,3.4657857142857145
1832211535,Convenience Store ,Mobile Solution,7251,1400,£13.77,Previously The Woodman,Colchester Road,Halstead,CO9 2DY,CO9 2DY,51.9447544,0.6417871,2.142857143,£29.51,3,High,Fixed,6.797214285714286
1832190985,Convenience Store ,Mobile Solution,5939,1400,£13.77,19 Main Street,,Rugby,CV21 1HH,CV21 1HH,52.3906581,-1.2831923,2.142857143,£29.51,9,Medium,Mobile+Robots,5.766357142857144
1832229597,Convenience Store ,Mobile Solution,5006,1400,£13.77,Gerrard Road,Cawstone,Rugby,CV22 7GU,CV22 7GU,52.3607306,-1.3029584,2.142857143,£29.51,5,Medium,Mobile+Robots,5.033285714285714
1832215849,Convenience Store ,Mobile Solution,2625,1400,£13.77,Woodway Lane,Wallsgrave,Coventry,CV2 2HX,CV2 2HX,52.4309017,-1.4478765,2.142857143,£29.51,6,Medium,Mobile,3.1625
1832203128,Convenience Store ,Mobile Solution,1890,1400,£13.77,34-56 Clemens Street,,Leamington Spa,CV31 2DN,CV31 2DN,52.2824981,-1.5315,2.142857143,£29.51,4,High,Mobile,2.5850000000000004
1832191600,Convenience Store ,Mobile Solution,7078,1400,£13.77,Wordsworth Avenue,Trinity Meads,Stratford-Upon-Avon,CV37 7BN,CV37 7BN,52.1808062,-1.6893803,2.142857143,£29.51,2,High,Fixed,6.661285714285715
1832215851,Convenience Store ,Mobile Solution,8036,1400,£13.77,132-136 Sutherland Avenue,Eastern Green,Coventry,CV5 7NJ,CV5 7NJ,52.4162235,-1.5702695,2.142857143,£29.51,8,Low,Fixed,7.414000000000001
1832226720,Convenience Store ,Mobile Solution,9923,1400,£13.77,Lawton Way,Elworth,Sandbach,CW11 1TF,CW11 1TF,53.1409981,-2.3538279,2.142857143,£29.51,6,Low,Fixed,8.896642857142858
1832226722,Convenience Store ,Mobile Solution,4961,1400,£13.77,216 Middlewich Road,,Sandbach,CW11 3EJ,CW11 3EJ,53.146434,-2.3855619,2.142857143,£29.51,5,High,Mobile+Robots,4.997928571428572
1832215883,Convenience Store ,Mobile Solution,3504,1400,£13.77,Congleton Road,,Sandbach,CW11 4SP,CW11 4SP,53.1522222,-2.3509672,2.142857143,£29.51,9,Medium,Mobile+Robots,3.853142857142857
1832187398,Convenience Store ,Mobile Solution,9806,1400,£13.77,60 Bromley Road,,Congleton,CW12 1PY,CW12 1PY,53.1653816,-2.2000468,2.142857143,£29.51,1,Medium,Fixed,8.804714285714287
1832215853,Convenience Store ,Mobile Solution,4806,1400,£13.77,Bradfield Road,,Crewe,CW1 3RD,CW1 3RD,53.1135221,-2.4526757,2.142857143,£29.51,5,Medium,Mobile+Robots,4.876142857142858
1832226562,Convenience Store ,Mobile Solution,7100,1400,£13.77,Unit 1 Parkers Road,Coppenhall,Crewe,CW1 4PY,CW1 4PY,53.1185016,-2.4527877,2.142857143,£29.51,6,Low,Fixed,6.678571428571429
1832203078,Convenience Store ,Mobile Solution,2719,1400,£13.77,1 Beswick Drive,,Crewe,CW1 5NP,CW1 5NP,53.093272,-2.4150866,2.142857143,£29.51,5,Medium,Mobile,3.236357142857143
1832226697,Convenience Store ,Mobile Solution,7686,1400,£13.77,129 Crewe Road,Haslington,Crewe,CW1 5RG,CW1 5RG,53.1023695,-2.3938009,2.142857143,£29.51,6,Low,Fixed,7.139000000000001
1832225269,Convenience Store ,Mobile Solution,2587,1400,£13.77,1 Rope Lane,Shavington,Crewe,CW2 5DT,CW2 5DT,53.0640081,-2.4509317,2.142857143,£29.51,6,Low,Mobile,3.1326428571428573
1832215893,Convenience Store ,Mobile Solution,8000,1400,£13.77,Hunts Banks Business Park,"Crewe Road, Wistaston",Crewe,CW2 6QT,CW2 6QT,53.0752063,-2.4769159,2.142857143,£29.51,7,Medium,Fixed,7.385714285714286
1832215855,Convenience Store ,Mobile Solution,1896,1400,£13.77,Readesdale Avenue,,Crewe,CW2 8QP,CW2 8QP,53.0894762,-2.4667123,2.142857143,£29.51,4,Medium,Mobile,2.589714285714286
1832196777,Convenience Store ,Mobile Solution,6558,1400,£13.77,West Street,,Crewe,CW2 8SL,CW2 8SL,53.0998553,-2.4765627,2.142857143,£29.51,8,High,Mobile+Robots,6.252714285714286
1832200133,Convenience Store ,Mobile Solution,9469,1400,£13.77,Shropshire Street,Audlem,Crewe,CW3 0DX,CW3 0DX,52.9880174,-2.509726,2.142857143,£29.51,7,High,Fixed,8.539928571428572
1832203080,Convenience Store ,Mobile Solution,5647,1400,£13.77,The Moss,Morningside,Crewe,CW3 9NH,CW3 9NH,52.999214,-2.3433773,2.142857143,£29.51,9,Medium,Mobile+Robots,5.536928571428572
1832226706,Convenience Store ,Mobile Solution,3432,1400,£13.77,28 London Road,Holmes Chapel,Crewe,CW4 7AJ,CW4 7AJ,53.2017396,-2.357853,2.142857143,£29.51,7,Low,Mobile+Robots,3.796571428571429
1832194192,Convenience Store ,Mobile Solution,4904,1400,£13.77,Middlewich Road,Holmes Chapel,Crewe,CW4 7ES,CW4 7ES,53.202022,-2.3741132,2.142857143,£29.51,3,Low,Mobile+Robots,4.953142857142858
1832215879,Convenience Store ,Mobile Solution,7837,1400,£13.77,10 Beechwood Close,Stapeley,Nantwich,CW5 7FY,CW5 7FY,53.060197,-2.5045042,2.142857143,£29.51,3,Low,Fixed,7.257642857142857
1832215887,Convenience Store ,Mobile Solution,2449,1400,£13.77,53 High Street,,Tarporley,CW6 0DP,CW6 0DP,53.1601549,-2.6686661,2.142857143,£29.51,8,Low,Mobile,3.024214285714286
1832226730,Convenience Store ,Mobile Solution,5500,1400,£13.77,Chester Road,Kelsall,Tarporley,CW6 0RT,CW6 0RT,53.2088309,-2.7164241,2.142857143,£29.51,5,Low,Mobile+Robots,5.421428571428572
1832228140,Convenience Store ,Mobile Solution,6454,1400,£13.77,Bunbury Lane,Bunbury,Tarporley,CW6 9QS,CW6 9QS,53.1146714,-2.6523182,2.142857143,£29.51,4,High,Mobile+Robots,6.171000000000001
1832187450,Convenience Store ,Mobile Solution,5117,1400,£13.77,Wharton Road,,Winsford,CW7 3AP,CW7 3AP,53.1992545,-2.5070784,2.142857143,£29.51,8,Medium,Mobile+Robots,5.1205
1832226716,Convenience Store ,Mobile Solution,9869,1400,£13.77,307 Chester Road,Hartford,Northwich,CW8 1QL,CW8 1QL,53.2449997,-2.5457122,2.142857143,£29.51,6,High,Fixed,8.854214285714287
1832187319,Convenience Store ,Mobile Solution,3028,1400,£13.77,Northwich Road,Weaverham,Northwich,CW8 3EU,CW8 3EU,53.2623062,-2.5775055,2.142857143,£29.51,2,Low,Mobile+Robots,3.4791428571428575
1832228130,Convenience Store ,Mobile Solution,7845,1400,£13.77,Lydyett Lane,Barnton,Northwich,CW8 4JR,CW8 4JR,53.2717039,-2.5461281,2.142857143,£29.51,4,Low,Fixed,7.263928571428572
1832225291,Convenience Store ,Mobile Solution,4758,1400,£13.77,249 Middlewich Road,Rudheath,Northwich,CW9 7DR,CW9 7DR,53.2569749,-2.4828331,2.142857143,£29.51,4,Low,Mobile+Robots,4.8384285714285715
1832215847,Convenience Store ,Mobile Solution,6904,1400,£13.77,Cheshire Business Park,,Northwich,CW9 7UA,CW9 7UA,53.2720465,-2.4585161,2.142857143,£29.51,6,Low,Mobile+Robots,6.524571428571429
1832254367,Convenience Store ,Mobile Solution,5624,1400,£13.77,Timmergreens,7 Arbirlot Road,Arbroath,DD11 2EW,DD11 2EW,56.5587296,-2.606999,2.142857143,£29.51,6,Medium,Mobile+Robots,5.518857142857143
1832232593,Convenience Store ,Mobile Solution,9848,1400,£13.77,14-15 Mayfield Terrace,,Arbroath,DD11 5DJ,DD11 5DJ,56.5668512,-2.5690669,2.142857143,£29.51,1,Low,Fixed,8.837714285714288
1832254393,Convenience Store ,Mobile Solution,1165,1400,£13.77,Brook Street,,Dundee,DD1 5BP,DD1 5BP,56.4608164,-2.9857618,2.142857143,£29.51,8,Medium,Mobile,2.0153571428571433
1832272998,Convenience Store ,Mobile Solution,5591,1400,£13.77,Birkhill Auto Point,"Main Street, Birkhill",Dundee,DD2 5RG,DD2 5RG,56.4955134,-3.0600634,2.142857143,£29.51,6,Low,Mobile+Robots,5.492928571428571
1832254389,Convenience Store ,Mobile Solution,1589,1400,£13.77,Unit 7 Campfield Square,Broughty Ferry,Dundee,DD5 2PU,DD5 2PU,56.4742626,-2.8580109,2.142857143,£29.51,3,Medium,Mobile,2.3485
1832254391,Convenience Store ,Mobile Solution,5524,1400,£13.77,134 Lawyers Drive,Broughty Ferry,Dundee,DD5 3UN,DD5 3UN,56.4839566,-2.8488607,2.142857143,£29.51,9,High,Mobile+Robots,5.440285714285714
1832191598,Convenience Store ,Mobile Solution,3821,1400,£13.77,65 Mortimer Drive,Monifieth,Dundee,DD5 4JF,DD5 4JF,56.4760947,-2.8343667,2.142857143,£29.51,2,Low,Mobile+Robots,4.102214285714286
1832226732,Convenience Store ,Mobile Solution,7509,1400,£13.77,24 Nelson Street,,Tayport,DD6 9DR,DD6 9DR,56.4454437,-2.8769075,2.142857143,£29.51,8,Medium,Fixed,6.999928571428572
1832215843,Convenience Store ,Mobile Solution,8693,1400,£13.77,Barry Road,,Carnoustie,DD7 7QJ,DD7 7QJ,56.5002932,-2.7265333,2.142857143,£29.51,3,High,Fixed,7.930214285714286
1832215873,Convenience Store ,Mobile Solution,1071,1400,£13.77,16 High Street,The Square,Kirriemuir,DD8 4EY,DD8 4EY,56.6734336,-3.0044946,2.142857143,£29.51,5,Low,Mobile,1.9415000000000002
1832187458,Convenience Store ,Mobile Solution,4580,1400,£13.77,Shortheath Road,Moira,Swadlincote,DE12 6AL,DE12 6AL,52.7355145,-1.5382322,2.142857143,£29.51,6,Low,Mobile+Robots,4.698571428571429
1832254365,Convenience Store ,Mobile Solution,8962,1400,£13.77,Manor Road,Kings Bromley,Burton-on-Trent,DE13 7HZ,DE13 7HZ,52.7490732,-1.8232874,2.142857143,£29.51,6,Low,Fixed,8.141571429
1832211530,Convenience Store ,Mobile Solution,1268,1400,£13.77,27 Duffield Road,,Derby,DE1 3BH,DE1 3BH,52.9285323,-1.482274,2.142857143,£29.51,4,Medium,Mobile,2.0962857142857145
